Transaction_ID,Transaction_Date,Product_ID,Product_Name,Category,Sub_Category,Product_Type,Region,Quantity_Sold,Unit_Price,Discount,Cost_per_Unit,Total_Sales,Profit,Inventory_Stock,Inventory_Days,Seasonality_Tag,Store_ID
T00591,2024-07-25,P4714,Night Furniture,Home,Furniture,Standard,North,3,47.97,0.3,24.64,143.01,69.09,58,134,Summer,S806
T00592,2024-06-14,P7876,Item Outdoor,Sports,Outdoor,Budget,East,1,224.57,0.9,149.01,223.67,74.66,78,64,Autumn,S393
T00593,2025-01-06,P6255,Of Laptops,Electronics,Laptops,Premium,East,6,164.05,20.76,125.77,859.74,105.12,87,16,Spring,S436
T00594,2024-10-08,P2839,Site Outdoor,Sports,Outdoor,Premium,West,6,378.86,53.63,202.12,1951.38,738.66,41,93,Spring,S295
T00595,2025-03-03,P7637,Well Outdoor,Sports,Outdoor,Standard,North,7,359.67,9.1,267.15,2453.99,583.94,27,158,Winter,S611
T00596,2025-03-07,P7001,Family Laptops,Electronics,Laptops,Standard,East,1,32.69,1.06,18.56,31.63,13.07,44,14,Spring,S867
T00597,2024-08-26,P7262,Letter Kids,Clothing,Kids,Standard,West,1,401.4,64.39,280.91,337.01,56.1,70,42,Summer,S227
T00598,2024-09-26,P1798,Out Women,Clothing,Women,Premium,West,7,403.79,37.87,221.7,2561.44,1009.54,43,174,Spring,S750
T00599,2025-01-04,P1076,Certainly Women,Clothing,Women,Premium,North,2,374.61,34.58,265.91,680.06,148.24,89,173,Autumn,S766
T00600,2024-07-04,P9958,Candidate Smartphones,Electronics,Smartphones,Premium,South,4,241.5,29.17,124.09,849.32,352.96,41,40,Autumn,S150
T00601,2025-01-30,P3523,Camera Team Sports,Sports,Team Sports,Budget,West,7,14.73,0.39,11.52,100.38,19.74,71,90,Summer,S279
T00602,2024-09-30,P4896,Institution Appliances,Home,Appliances,Standard,North,4,440.4,56.71,228.73,1534.76,619.84,36,4,Autumn,S526
T00603,2024-12-20,P9448,Management Accessories,Electronics,Accessories,Premium,North,8,320.62,33.17,194.79,2299.6,741.28,19,44,Autumn,S895
T00604,2024-06-28,P9252,Opportunity Fitness,Sports,Fitness,Premium,East,2,104.54,8.82,76.86,191.44,37.72,48,94,Summer,S144
T00605,2025-01-19,P6211,Firm Men,Clothing,Men,Premium,South,1,290.24,3.31,191.62,286.93,95.31,26,66,Winter,S280
T00606,2024-09-19,P7132,Project Outdoor,Sports,Outdoor,Premium,North,4,92.88,0.11,53.11,371.08,158.64,73,85,Spring,S912
T00607,2024-11-04,P4616,Situation Outdoor,Sports,Outdoor,Standard,South,1,22.34,1.11,12.15,21.23,9.08,69,140,Spring,S810
T00608,2024-10-13,P2934,Discover Team Sports,Sports,Team Sports,Standard,East,9,130.26,8.07,67.85,1099.71,489.06,54,23,Summer,S503
T00609,2024-11-06,P5019,Middle Kids,Clothing,Kids,Premium,South,1,97.02,15.11,68.48,81.91,13.43,64,142,Spring,S465
T00610,2025-01-29,P7668,More Men,Clothing,Men,Standard,North,10,381.15,36.17,208.66,3449.8,1363.2,21,142,Winter,S855
T00611,2024-09-05,P4563,Mind Outdoor,Sports,Outdoor,Budget,West,3,392.04,62.52,274.63,988.56,164.67,27,74,Summer,S865
T00612,2025-01-13,P4661,As Fitness,Sports,Fitness,Standard,South,2,46.86,2.31,35.25,89.1,18.6,81,122,Winter,S315
T00613,2024-10-24,P1363,First Women,Clothing,Women,Premium,North,4,475.36,75.77,296.47,1598.36,412.48,25,56,Spring,S872
T00614,2024-06-29,P8240,Skill Team Sports,Sports,Team Sports,Premium,West,8,99.72,5.89,77.85,750.64,127.84,9,3,Autumn,S506
T00615,2024-11-13,P1821,Area Accessories,Electronics,Accessories,Budget,South,10,286.57,35.76,220.58,2508.1,302.3,71,8,Spring,S234
T00616,2025-04-14,P8810,Pretty Decor,Home,Decor,Premium,West,1,177.96,14.47,99.25,163.49,64.24,38,59,Spring,S561
T00617,2024-07-27,P6496,Agree Smartphones,Electronics,Smartphones,Standard,North,3,302.77,47.36,201.27,766.23,162.42,39,85,Spring,S207
T00618,2024-09-20,P2297,Market Kids,Clothing,Kids,Standard,West,5,201.85,0.72,136.74,1005.65,321.95,52,159,Summer,S734
T00619,2024-10-03,P8635,View Furniture,Home,Furniture,Premium,East,9,90.57,4.65,58.76,773.28,244.44,63,10,Summer,S993
T00620,2024-05-08,P4125,Throughout Decor,Home,Decor,Budget,North,7,185.07,21.32,119.09,1146.25,312.62,97,114,Spring,S376
T00621,2024-11-25,P7004,Audience Smartphones,Electronics,Smartphones,Premium,South,1,120.06,1.38,76.93,118.68,41.75,20,45,Summer,S879
T00622,2025-01-26,P9727,Trial Laptops,Electronics,Laptops,Standard,South,7,163.3,14.89,129.31,1038.87,133.7,34,166,Spring,S930
T00623,2024-06-05,P8312,Rich Kids,Clothing,Kids,Standard,East,7,38.83,0.32,23.44,269.57,105.49,1,51,Autumn,S371
T00624,2025-02-17,P2413,Window Kids,Clothing,Kids,Premium,South,5,366.13,54.78,232.31,1556.75,395.2,75,101,Spring,S405
T00625,2025-01-19,P9539,Indicate Laptops,Electronics,Laptops,Premium,North,6,172.09,0.93,116.66,1026.96,327.0,59,177,Summer,S336
T00626,2024-05-07,P5662,Herself Appliances,Home,Appliances,Premium,West,9,369.12,32.75,260.5,3027.33,682.83,43,83,Autumn,S875
T00627,2024-05-20,P4872,Business Outdoor,Sports,Outdoor,Budget,South,8,391.75,5.33,301.26,3091.36,681.28,97,17,Summer,S261
T00628,2025-01-01,P2856,About Outdoor,Sports,Outdoor,Premium,West,1,74.92,5.8,37.57,69.12,31.55,9,82,Winter,S823
T00629,2024-08-17,P4678,Tv Appliances,Home,Appliances,Standard,West,2,378.31,8.71,267.84,739.2,203.52,46,68,Spring,S602
T00630,2025-01-08,P4334,Scene Men,Clothing,Men,Budget,South,9,25.99,0.88,16.76,225.99,75.15,44,168,Summer,S773
T00631,2024-08-26,P7197,Short Outdoor,Sports,Outdoor,Standard,East,2,35.67,3.19,21.6,64.96,21.76,47,83,Spring,S227
T00632,2025-04-19,P4169,Dream Outdoor,Sports,Outdoor,Budget,South,9,98.0,2.33,77.41,861.03,164.34,86,42,Autumn,S644
T00633,2024-06-28,P8313,Society Accessories,Electronics,Accessories,Premium,West,10,118.01,13.72,72.72,1042.9,315.7,56,77,Spring,S128
T00634,2024-12-13,P1051,Field Laptops,Electronics,Laptops,Budget,North,4,166.64,25.73,111.11,563.64,119.2,11,35,Autumn,S695
T00635,2024-07-18,P3224,Book Outdoor,Sports,Outdoor,Premium,East,6,75.51,10.58,40.7,389.58,145.38,42,45,Winter,S446
T00636,2024-10-20,P8085,Magazine Team Sports,Sports,Team Sports,Budget,West,6,114.18,19.41,86.53,568.62,49.44,97,66,Spring,S378
T00637,2025-02-07,P5127,Give Appliances,Home,Appliances,Budget,South,8,429.36,10.99,253.85,3346.96,1316.16,45,36,Spring,S747
T00638,2024-10-01,P2781,Concern Kids,Clothing,Kids,Budget,West,5,203.7,15.3,162.41,942.0,129.95,10,76,Winter,S731
T00639,2024-09-10,P7714,Know Men,Clothing,Men,Standard,North,5,311.9,24.9,215.13,1435.0,359.35,61,93,Winter,S923
T00640,2025-01-11,P9724,Watch Appliances,Home,Appliances,Standard,West,8,295.59,11.94,205.67,2269.2,623.84,23,69,Summer,S985
T00641,2025-01-26,P1696,Learn Kids,Clothing,Kids,Premium,North,2,15.38,2.38,10.29,26.0,5.42,40,120,Winter,S879
T00642,2024-07-01,P6369,Line Fitness,Sports,Fitness,Premium,North,5,106.97,12.32,65.31,473.25,146.7,59,9,Summer,S323
T00643,2025-05-02,P6250,Section Women,Clothing,Women,Budget,North,10,387.25,7.87,303.25,3793.8,761.3,10,172,Autumn,S916
T00644,2024-07-01,P2468,Need Smartphones,Electronics,Smartphones,Standard,West,1,356.71,47.7,262.93,309.01,46.08,95,159,Spring,S952
T00645,2024-09-04,P8240,Carry Men,Clothing,Men,Standard,West,2,170.36,27.15,107.16,286.42,72.1,53,160,Spring,S245
T00646,2024-07-25,P8010,Whether Outdoor,Sports,Outdoor,Budget,West,6,472.07,83.05,285.46,2334.12,621.36,33,38,Spring,S561
T00647,2024-07-16,P2221,Life Laptops,Electronics,Laptops,Premium,North,8,317.96,45.51,198.03,2179.6,595.36,20,69,Summer,S247
T00648,2024-09-17,P9518,Strategy Appliances,Home,Appliances,Premium,West,1,119.57,2.01,78.16,117.56,39.4,46,32,Autumn,S340
T00649,2024-10-03,P7895,Late Decor,Home,Decor,Premium,South,6,346.66,7.58,193.24,2034.48,875.04,15,51,Summer,S405
T00650,2025-03-14,P3640,Million Men,Clothing,Men,Premium,West,1,487.81,4.6,286.52,483.21,196.69,38,121,Spring,S550
T00651,2024-10-03,P3831,Show Men,Clothing,Men,Standard,West,4,179.95,25.12,122.23,619.32,130.4,33,85,Summer,S340
T00652,2024-07-29,P4747,Stuff Laptops,Electronics,Laptops,Standard,West,1,201.2,26.19,136.15,175.01,38.86,74,69,Winter,S507
T00653,2024-07-20,P9334,Leg Smartphones,Electronics,Smartphones,Budget,North,6,471.52,14.38,250.18,2742.84,1241.76,1,148,Spring,S993
T00654,2025-05-05,P5424,Democratic Laptops,Electronics,Laptops,Budget,East,5,360.99,70.16,190.36,1454.15,502.35,50,32,Winter,S132
T00655,2024-12-18,P2867,See Outdoor,Sports,Outdoor,Standard,West,5,79.26,4.55,54.64,373.55,100.35,75,115,Autumn,S189
T00656,2024-05-24,P4448,Western Fitness,Sports,Fitness,Premium,North,3,332.98,10.98,167.86,966.0,462.42,30,112,Winter,S440
T00657,2024-10-02,P8578,Along Smartphones,Electronics,Smartphones,Standard,West,9,50.06,9.89,26.33,361.53,124.56,17,74,Spring,S292
T00658,2024-08-03,P3251,Property Accessories,Electronics,Accessories,Budget,North,1,440.65,54.44,276.4,386.21,109.81,9,174,Winter,S569
T00659,2024-06-06,P7857,Truth Appliances,Home,Appliances,Premium,North,10,301.05,54.95,151.63,2461.0,944.7,75,58,Spring,S178
T00660,2024-07-16,P3437,Himself Furniture,Home,Furniture,Standard,West,7,136.13,7.31,85.93,901.74,300.23,28,93,Spring,S134
T00661,2024-05-27,P3202,Situation Fitness,Sports,Fitness,Standard,South,10,349.03,44.63,244.23,3044.0,601.7,36,38,Spring,S967
T00662,2025-01-07,P4133,Research Kids,Clothing,Kids,Standard,East,2,473.72,62.8,270.18,821.84,281.48,87,158,Winter,S677
T00663,2024-07-11,P9069,Early Outdoor,Sports,Outdoor,Standard,West,3,370.67,53.73,227.2,950.82,269.22,65,97,Autumn,S936
T00664,2024-12-28,P6789,Finish Team Sports,Sports,Team Sports,Standard,West,1,485.52,78.16,377.84,407.36,29.52,20,16,Summer,S506
T00665,2024-12-28,P2044,Before Decor,Home,Decor,Budget,East,3,67.7,10.67,39.82,171.09,51.63,33,114,Winter,S130
T00666,2025-02-02,P9107,Trouble Smartphones,Electronics,Smartphones,Budget,South,6,487.51,32.33,244.45,2731.08,1264.38,72,34,Winter,S835
T00667,2024-11-19,P4803,Society Kids,Clothing,Kids,Premium,North,7,464.32,18.19,347.79,3122.91,688.38,43,100,Autumn,S476
T00668,2024-08-23,P5762,Spend Men,Clothing,Men,Standard,North,5,399.01,67.04,214.13,1659.85,589.2,52,37,Winter,S996
T00669,2025-04-10,P3856,Use Women,Clothing,Women,Budget,South,3,376.28,29.28,191.43,1041.0,466.71,75,90,Spring,S596
T00670,2024-09-19,P3416,Its Outdoor,Sports,Outdoor,Budget,West,5,352.6,44.18,255.92,1542.1,262.5,50,103,Winter,S282
T00671,2024-10-29,P4255,Arm Accessories,Electronics,Accessories,Premium,North,6,257.22,43.67,196.57,1281.3,101.88,27,6,Summer,S915
T00672,2025-01-05,P4500,Same Men,Clothing,Men,Standard,South,9,74.29,11.91,53.18,561.42,82.8,35,49,Spring,S525
T00673,2024-11-21,P4263,Reduce Furniture,Home,Furniture,Budget,West,3,49.85,1.65,39.59,144.6,25.83,78,103,Summer,S164
T00674,2025-01-11,P4279,Officer Laptops,Electronics,Laptops,Budget,East,3,354.35,6.16,182.66,1044.57,496.59,3,95,Summer,S585
T00675,2025-05-01,P2717,Simple Furniture,Home,Furniture,Standard,West,4,427.11,42.84,237.97,1537.08,585.2,83,71,Summer,S152
T00676,2025-05-02,P8575,Law Laptops,Electronics,Laptops,Premium,East,9,32.71,0.6,22.44,288.99,87.03,81,58,Autumn,S472
T00677,2024-12-16,P3030,Look Appliances,Home,Appliances,Standard,North,2,186.02,19.14,145.32,333.76,43.12,80,129,Spring,S876
T00678,2024-11-11,P9139,Environmental Men,Clothing,Men,Budget,East,3,154.83,18.85,116.27,407.94,59.13,79,132,Spring,S577
T00679,2025-02-02,P2382,Maybe Women,Clothing,Women,Budget,East,4,35.39,1.85,26.07,134.16,29.88,43,105,Winter,S351
T00680,2024-07-27,P2088,Green Accessories,Electronics,Accessories,Premium,West,10,496.47,36.44,332.72,4600.3,1273.1,69,30,Winter,S512
T00681,2024-08-16,P1168,And Appliances,Home,Appliances,Budget,East,4,368.67,42.52,226.87,1304.6,397.12,23,108,Summer,S726
T00682,2024-05-22,P3602,Area Team Sports,Sports,Team Sports,Standard,East,7,472.23,44.35,256.34,2995.16,1200.78,31,3,Summer,S668
T00683,2024-07-07,P2172,Hard Furniture,Home,Furniture,Premium,North,2,331.3,41.89,184.75,578.82,209.32,19,65,Spring,S267
T00684,2024-05-06,P7322,Figure Smartphones,Electronics,Smartphones,Premium,East,1,264.38,9.55,200.83,254.83,54.0,52,74,Summer,S374
T00685,2025-01-14,P3249,Account Smartphones,Electronics,Smartphones,Budget,South,7,76.13,9.0,39.08,469.91,196.35,36,175,Autumn,S764
T00686,2024-06-28,P3973,Attack Decor,Home,Decor,Budget,North,4,107.7,6.77,77.71,403.72,92.88,43,6,Spring,S279
T00687,2025-03-06,P6039,Later Laptops,Electronics,Laptops,Standard,South,8,268.67,21.6,206.47,1976.56,324.8,32,13,Summer,S206
T00688,2025-01-24,P8744,Doctor Appliances,Home,Appliances,Budget,South,10,276.8,7.11,215.16,2696.9,545.3,55,75,Winter,S584
T00689,2024-12-27,P4460,Industry Laptops,Electronics,Laptops,Budget,North,6,168.95,31.66,103.09,823.74,205.2,72,124,Spring,S783
T00690,2024-12-07,P2964,Will Outdoor,Sports,Outdoor,Standard,North,10,273.23,26.92,176.3,2463.1,700.1,69,59,Summer,S971
T00691,2024-07-29,P6439,Long Furniture,Home,Furniture,Budget,South,1,321.39,62.42,249.91,258.97,9.06,16,52,Autumn,S322
T00692,2024-07-18,P9694,Group Team Sports,Sports,Team Sports,Standard,East,8,334.97,22.86,224.73,2496.88,699.04,69,8,Summer,S737
T00693,2024-12-27,P3069,Blue Appliances,Home,Appliances,Standard,South,10,339.42,0.83,182.49,3385.9,1561.0,27,12,Winter,S417
T00694,2024-12-26,P9240,Use Appliances,Home,Appliances,Premium,West,6,393.58,15.74,199.3,2267.04,1071.24,30,42,Spring,S750
T00695,2024-06-07,P9291,Study Outdoor,Sports,Outdoor,Budget,South,10,115.7,3.15,80.23,1125.5,323.2,4,58,Winter,S674
T00696,2024-09-05,P6839,Future Accessories,Electronics,Accessories,Premium,South,5,281.02,44.47,224.07,1182.75,62.4,96,155,Winter,S418
T00697,2024-11-29,P5050,Lose Decor,Home,Decor,Standard,South,2,495.23,8.2,326.69,974.06,320.68,64,117,Autumn,S260
T00698,2025-04-16,P8315,Garden Women,Clothing,Women,Standard,West,9,150.87,19.38,83.97,1183.41,427.68,54,40,Summer,S996
T00699,2024-08-12,P9870,Air Smartphones,Electronics,Smartphones,Premium,North,7,460.39,56.39,350.25,2828.0,376.25,3,51,Summer,S232
T00700,2024-11-23,P1742,Another Kids,Clothing,Kids,Premium,North,4,440.44,87.74,331.29,1410.8,85.64,23,9,Spring,S745
T00701,2024-07-17,P2274,Home Accessories,Electronics,Accessories,Budget,East,7,90.05,3.57,46.16,605.36,282.24,100,23,Spring,S314
T00702,2024-06-05,P6865,Determine Women,Clothing,Women,Standard,South,6,15.33,0.42,10.0,89.46,29.46,84,135,Autumn,S556
T00703,2025-04-07,P6722,Network Kids,Clothing,Kids,Standard,West,4,473.86,6.92,330.47,1867.76,545.88,76,71,Spring,S880
T00704,2024-09-16,P9528,Cup Laptops,Electronics,Laptops,Budget,South,6,223.07,7.26,177.95,1294.86,227.16,79,76,Autumn,S293
T00705,2025-03-26,P1169,Defense Kids,Clothing,Kids,Premium,South,8,51.6,8.14,32.83,347.68,85.04,37,33,Winter,S921
T00706,2024-08-10,P8284,Remember Accessories,Electronics,Accessories,Standard,East,7,477.56,75.45,325.38,2814.77,537.11,91,73,Spring,S604
T00707,2025-02-12,P4452,Simply Furniture,Home,Furniture,Premium,North,9,183.01,26.53,103.83,1408.32,473.85,36,126,Spring,S226
T00708,2024-08-30,P7981,Forget Kids,Clothing,Kids,Premium,North,9,406.5,34.84,284.66,3344.94,783.0,83,171,Winter,S242
T00709,2024-11-21,P2856,Trade Outdoor,Sports,Outdoor,Standard,North,6,285.92,54.45,189.92,1388.82,249.3,5,33,Winter,S108
T00710,2024-10-01,P7288,Environmental Fitness,Sports,Fitness,Premium,North,6,18.36,0.86,9.27,105.0,49.38,32,109,Spring,S207
T00711,2024-11-08,P3440,Guy Laptops,Electronics,Laptops,Standard,South,1,243.0,20.63,161.15,222.37,61.22,89,126,Summer,S809
T00712,2025-04-08,P5267,Seem Kids,Clothing,Kids,Premium,West,5,283.21,10.91,205.52,1361.5,333.9,0,164,Winter,S321
T00713,2024-08-06,P3149,Another Fitness,Sports,Fitness,Standard,West,2,247.78,9.61,169.17,476.34,138.0,30,30,Summer,S617
T00714,2024-08-31,P7711,World Team Sports,Sports,Team Sports,Standard,East,2,340.93,66.28,232.43,549.3,84.44,2,135,Summer,S643
T00715,2024-12-05,P6844,Baby Decor,Home,Decor,Budget,South,2,180.38,28.69,98.48,303.38,106.42,38,29,Autumn,S461
T00716,2024-05-08,P7365,Magazine Men,Clothing,Men,Standard,North,7,258.08,16.11,191.05,1693.79,356.44,11,35,Summer,S186
T00717,2024-11-13,P7479,Shake Smartphones,Electronics,Smartphones,Budget,West,7,175.6,25.88,119.47,1048.04,211.75,64,122,Winter,S815
T00718,2024-10-22,P8001,Anyone Men,Clothing,Men,Budget,East,7,478.87,87.71,346.78,2738.12,310.66,27,143,Winter,S371
T00719,2025-04-26,P9144,Table Women,Clothing,Women,Premium,North,9,199.99,23.2,119.12,1591.11,519.03,12,148,Autumn,S928
T00720,2024-10-12,P3828,Minute Fitness,Sports,Fitness,Premium,West,8,379.52,62.48,207.06,2536.32,879.84,80,6,Spring,S932
T00721,2024-10-30,P6348,Less Appliances,Home,Appliances,Premium,East,7,456.22,7.61,296.05,3140.27,1067.92,8,155,Winter,S360
T00722,2024-06-19,P4120,Bed Appliances,Home,Appliances,Budget,East,7,219.68,37.98,166.86,1271.9,103.88,38,97,Spring,S973
T00723,2024-06-05,P3656,Effect Kids,Clothing,Kids,Standard,East,8,171.05,17.76,125.77,1226.32,220.16,97,122,Winter,S340
T00724,2024-06-12,P2673,The Accessories,Electronics,Accessories,Premium,South,3,355.21,42.67,227.63,937.62,254.73,32,172,Winter,S402
T00725,2025-02-26,P3797,Class Fitness,Sports,Fitness,Standard,South,5,171.71,32.59,108.27,695.6,154.25,2,120,Autumn,S599
T00726,2024-10-12,P8743,Usually Decor,Home,Decor,Premium,East,7,77.41,14.16,46.61,442.75,116.48,54,76,Autumn,S483
T00727,2025-04-26,P1785,Different Accessories,Electronics,Accessories,Premium,East,10,469.33,15.94,267.18,4533.9,1862.1,25,24,Winter,S976
T00728,2024-10-23,P4959,Position Laptops,Electronics,Laptops,Budget,East,2,391.17,14.48,240.54,753.38,272.3,23,112,Spring,S653
T00729,2024-06-03,P7787,Television Smartphones,Electronics,Smartphones,Standard,South,7,286.12,36.91,176.36,1744.47,509.95,50,59,Summer,S179
T00730,2024-10-17,P4385,Operation Outdoor,Sports,Outdoor,Budget,West,7,45.56,8.94,33.37,256.34,22.75,78,9,Autumn,S201
T00731,2025-02-22,P6027,Various Women,Clothing,Women,Premium,South,5,56.02,10.44,41.85,227.9,18.65,6,35,Winter,S523
T00732,2025-03-23,P6462,Indeed Laptops,Electronics,Laptops,Budget,West,1,258.07,45.27,152.43,212.8,60.37,3,102,Spring,S450
T00733,2024-05-20,P7064,Couple Men,Clothing,Men,Budget,East,3,200.02,21.24,100.19,536.34,235.77,4,105,Spring,S322
T00734,2024-08-09,P9293,Might Fitness,Sports,Fitness,Standard,South,4,496.83,59.59,378.02,1748.96,236.88,32,92,Winter,S861
T00735,2024-07-29,P3900,Career Furniture,Home,Furniture,Standard,North,10,178.12,27.1,120.01,1510.2,310.1,34,65,Summer,S759
T00736,2025-03-27,P7978,Truth Decor,Home,Decor,Standard,North,5,246.82,27.19,176.56,1098.15,215.35,80,169,Winter,S764
T00737,2024-08-21,P8876,World Team Sports,Sports,Team Sports,Premium,North,8,85.23,14.69,59.28,564.32,90.08,42,53,Autumn,S817
T00738,2024-09-18,P7328,Front Kids,Clothing,Kids,Standard,West,8,471.07,75.87,239.83,3161.6,1242.96,74,7,Winter,S763
T00739,2024-10-20,P7746,Both Smartphones,Electronics,Smartphones,Premium,South,7,102.73,19.44,59.41,583.03,167.16,81,57,Winter,S329
T00740,2024-12-07,P7352,We Outdoor,Sports,Outdoor,Budget,West,4,313.35,26.36,167.61,1147.96,477.52,85,178,Winter,S833
T00741,2024-08-23,P3499,Poor Kids,Clothing,Kids,Standard,South,7,315.3,4.32,187.13,2176.86,866.95,41,153,Autumn,S115
T00742,2024-12-01,P5461,Story Smartphones,Electronics,Smartphones,Premium,South,9,289.93,39.83,181.28,2250.9,619.38,61,93,Autumn,S200
T00743,2024-07-22,P2511,Seek Outdoor,Sports,Outdoor,Standard,East,2,55.74,10.57,32.58,90.34,25.18,76,101,Spring,S511
T00744,2024-08-28,P4922,Star Men,Clothing,Men,Standard,East,2,408.24,0.13,225.13,816.22,365.96,51,173,Winter,S994
T00745,2024-10-23,P4591,My Team Sports,Sports,Team Sports,Budget,East,9,60.44,2.97,35.44,517.23,198.27,72,112,Spring,S697
T00746,2024-12-25,P8897,Maintain Laptops,Electronics,Laptops,Standard,South,2,213.42,21.1,166.49,384.64,51.66,40,23,Spring,S492
T00747,2024-11-29,P3909,Protect Team Sports,Sports,Team Sports,Premium,South,3,354.75,9.65,210.85,1035.3,402.75,65,161,Autumn,S764
T00748,2024-08-14,P1280,Explain Outdoor,Sports,Outdoor,Budget,East,2,266.45,48.4,152.39,436.1,131.32,98,159,Autumn,S392
T00749,2024-08-03,P8508,Admit Smartphones,Electronics,Smartphones,Budget,East,6,367.13,44.81,186.31,1933.92,816.06,27,96,Winter,S874
T00750,2024-06-20,P5113,Possible Kids,Clothing,Kids,Standard,South,6,287.38,16.79,155.19,1623.54,692.4,66,172,Winter,S881
T00751,2025-03-05,P7458,Seek Team Sports,Sports,Team Sports,Standard,South,9,369.03,36.29,244.77,2994.66,791.73,49,68,Autumn,S467
T00752,2024-06-12,P3606,Consider Laptops,Electronics,Laptops,Standard,East,3,475.64,90.97,257.93,1154.01,380.22,52,44,Summer,S562
T00753,2025-02-13,P6637,Join Kids,Clothing,Kids,Premium,South,8,93.6,5.76,74.34,702.72,108.0,47,68,Spring,S894
T00754,2024-08-09,P4084,Discover Appliances,Home,Appliances,Premium,North,1,458.08,86.35,293.9,371.73,77.83,23,143,Autumn,S633
T00755,2024-08-23,P6813,Until Laptops,Electronics,Laptops,Premium,South,2,486.93,36.63,332.47,900.6,235.66,21,27,Spring,S341
T00756,2025-02-14,P6091,Receive Outdoor,Sports,Outdoor,Standard,East,4,158.08,11.88,89.53,584.8,226.68,81,65,Autumn,S673
T00757,2024-05-07,P1711,Site Furniture,Home,Furniture,Premium,North,2,339.55,46.87,188.87,585.36,207.62,100,180,Autumn,S638
T00758,2024-11-28,P8220,Myself Accessories,Electronics,Accessories,Budget,East,4,403.29,32.93,230.28,1481.44,560.32,99,24,Summer,S446
T00759,2024-10-18,P6206,Town Outdoor,Sports,Outdoor,Budget,South,2,22.61,4.17,13.48,36.88,9.92,4,138,Winter,S859
T00760,2024-05-24,P4192,Campaign Men,Clothing,Men,Standard,South,6,306.63,41.93,238.84,1588.2,155.16,19,52,Winter,S502
